time,meas
605,1.0075726272267125
606,0.9707727919406492
607,0.9772320641415636
608,1.0497684454664764
609,1.0541507218783497
610,0.9961188189650532
611,0.9805914820330348
612,0.9418305823953304
613,0.9153336522248002
614,0.9527072664092826
615,1.0470442142126528
616,0.9952036715806458
617,0.8871566118059035
618,0.8463312417764549
619,0.7984609938898326
620,0.868142530782898
621,0.9014626352031008
622,0.9143947931798848
623,0.8994378983371506
624,0.9009400036640464
625,0.8758942667036522
626,0.9192773583233264
627,0.9060626098450631
628,0.8496932557830398
629,0.7849540932157472
630,0.7950638955436491
631,0.8007852341168562
632,0.8458698433135772
633,0.8925975645212957
634,0.9114687362968537
635,0.9686740729834132
636,0.967686014578678
637,0.9725974643668256
638,0.9498321706629228
639,0.8748111465702412
640,0.79881506550384
641,0.7769806844242009
642,0.8546516982193134
643,0.9031407662421438
644,0.8869745849803206
645,0.9396463915411972
646,0.929397626726062
647,0.828596683802153
648,0.795898093481442
649,0.8480889129095622
650,0.7686068708742669
651,0.7849994454454117
652,0.7307532597195898
653,0.7571165100011591
654,0.7703476594979972
655,0.7706953073374584
656,0.7936494875884019
657,0.8770644108875384
658,0.8623467418887956
659,0.7988260241474247
660,0.6807048194001514
661,0.7295190882983353
662,0.632223166125194
663,0.6264353299586133
664,0.5576370625962731
665,0.5913463196709571
666,0.5671088072121134
667,0.5893058126988937
668,0.57496786126593
669,0.5801644572215251
670,0.5543124657821829
671,0.5488818724975806
672,0.5839901400054796
673,0.6149464152109259
674,0.6085851737032019
675,0.68282595194357
676,0.634935651917933
677,0.5843157782719285
678,0.5508000578100152
679,0.512515805333783
680,0.5535628933578585
681,0.5922559897123159
682,0.6665586915927049
683,0.6525168225736113
684,0.6032049939438962
685,0.5870489156756656
686,0.5509982563247027
687,0.5628574784446198
688,0.5858395273225525
689,0.6593992679623131
690,0.6129730508790098
691,0.6047399125798784
692,0.6121025889090723
693,0.6081384299083962
694,0.630961196234028
695,0.6426211833595235
696,0.5802969074587961
697,0.5012621710711583
698,0.6177378312904122
699,0.6379023128877205
700,0.612723393762013
701,0.5878361267821545
702,0.5728923572247837
703,0.5506588750147159
704,0.5197419572335328
705,0.520038368752345
706,0.5302307076851389
707,0.5303833464218761
708,0.5510363980689456
709,0.5441061468585032
710,0.5224729024257515
711,0.5193332493820135
712,0.4986190950556881
713,0.5883824835988798
714,0.6240641692492565
715,0.6178677123614211
716,0.6583761720203886
717,0.6994635975616451
718,0.6259312811762473
719,0.5458863296850252
720,0.4907766633264153
721,0.4837029618416532
722,0.474309483179281
723,0.4454057195652802
724,0.3897682136413452
725,0.4317936877453354
726,0.4226559946732308
727,0.4839960492366743
728,0.4009729040855334
729,0.3774919921180082
730,0.3967993895251835
731,0.4780343700186454
732,0.4711365521084994
733,0.4326533294002775
734,0.3875692699333316
735,0.4378228825104792
736,0.4104013820418073
737,0.3615186349100335
738,0.3213652236411816
739,0.2430588438406894
740,0.3407765808435726
741,0.2965205332391167
742,0.379162200331318
743,0.4586780218815994
744,0.4158812824524756
745,0.3732884015762178
746,0.439276577045262
747,0.4783473640521021
748,0.469924076382906
749,0.4672897985512159
750,0.4804820504017912
751,0.4761839636393452
752,0.5706161888501836
753,0.5154332591145304
754,0.4636606782941538
755,0.3886423174314549
756,0.3304551186189713
757,0.2478623732499846
758,0.2447880676133489
759,0.1616693242808023
760,0.1125335492458074
761,0.1429118594775217
762,0.0553138065604667
763,0.03786425650088
764,0.0112630346389113
765,-0.0067547123604683
766,-0.005665286730629
767,-0.0549234224562093
768,-0.1084702279207368
769,-0.1729439843089412
770,-0.2170226946692263
771,-0.166471340234174
772,-0.2448873300170978
773,-0.277025664935027
774,-0.3269554772449978
775,-0.337612837195725
776,-0.3677323026603324
777,-0.3264885542369066
778,-0.2673022543651996
779,-0.1412820296318284
780,-0.1618403831611746
781,-0.2244171517235157
782,-0.2003363300715628
783,-0.1474862749302502
784,-0.1142630798775488
785,-0.1146275502229594
786,-0.006704819412115
787,0.0338933709565672
788,0.059249517240373
789,0.0421002888329895
790,0.0392434712683293
791,0.0554555452872966
792,0.0080672229322599
793,-0.063927700168036
794,-0.0652051354196018
795,-0.0186337111423094
796,-0.0069034882442025
797,0.0282861128013716
798,0.0447067695080466
799,0.0384699163589785
800,0.0601405423405742
801,0.0850808596117636
802,0.0289065273603905
803,0.0221137929108711
804,0.045145489289145
805,-0.016930410710772
806,-0.0527116531347752
807,-0.0221847506851384
808,0.0076916584075538
809,-0.0130191433213995
810,-0.0368169313787914
811,-0.0769360069880259
812,-0.091015691149817
813,-0.0164550640546718
814,0.072752535520665
815,0.0392323334044428
816,-0.0146790909789947
817,-0.1005799500924401
818,-0.1370384124178322
819,-0.1720627797447286
820,-0.1256430039709557
821,-0.068422963279649
822,-0.1287922215134319
823,-0.1626585807867048
824,-0.1009734767013959
825,-0.1304851227398293
826,-0.1444205442064234
827,-0.2385318841820781
828,-0.2466942119297382
829,-0.2410918102967134
830,-0.2593140231372501
831,-0.2407867919365493
832,-0.1261309773348362
833,-0.1861884307711302
834,-0.2833822940886381
835,-0.2536810094820014
836,-0.2665189322661452
837,-0.3311728943650544
838,-0.3349536299451395
839,-0.3332636395004532
840,-0.3543393664737683
841,-0.3729492265852059
842,-0.3644067140006328
843,-0.3797941821857648
844,-0.3455954885163306
845,-0.3521297615092095
846,-0.3344115005162688
847,-0.275304051247997
848,-0.2756153386390869
849,-0.2737312623261582
850,-0.3398137952663486
851,-0.3030835977328823
852,-0.3020438046371769
853,-0.275050304878646
854,-0.3225137716033888
855,-0.3397574044257169
856,-0.3590881078535874
857,-0.3586329589837056
858,-0.452261221620709
859,-0.5661233342720885
860,-0.6577631674230635
861,-0.6986826192724241
862,-0.6644439266927187
863,-0.7132948058200258
864,-0.674710285782105
865,-0.635129759020882
866,-0.5976217955704999
867,-0.5857366053504239
868,-0.5955161173754053
869,-0.5458125211615633
870,-0.5076597322282073
871,-0.5274441203441792
872,-0.511354412523164
873,-0.449165045789585
874,-0.3977928691880499
875,-0.3579820614065356
876,-0.3880888067111809
877,-0.3560854171782508
878,-0.3088123736631172
879,-0.3854714940583394
880,-0.5106176308081933
881,-0.5389149951184373
882,-0.5741286011427122
883,-0.5351997519754992
884,-0.5200111811572177
885,-0.4647836460969183
886,-0.4251176894038176
887,-0.4660543627354455
888,-0.4309267095580461
889,-0.4676725172102056
890,-0.444313925183963
891,-0.4411624465168851
892,-0.3780128010405293
893,-0.3814161651539471
894,-0.4106006512756347
895,-0.337845216332462
896,-0.385726337957714
897,-0.3531199218307562
898,-0.3359087640980686
899,-0.32347118849741
900,-0.3402882819063259
901,-0.3997361493001831
902,-0.4262613045765945
903,-0.4022677841070296
904,-0.4513597282067099
905,-0.4491266910840658
906,-0.4182688199796149
907,-0.3102313036006348
908,-0.2399295469057356
909,-0.2533166904026011
910,-0.2499860439303088
911,-0.1902632770150661
912,-0.1940305989056282
913,-0.2554685307009259
914,-0.2621704096900931
915,-0.2330209423070902
916,-0.2109308743464145
917,-0.112849750595549
918,-0.1051514034519539
919,-0.1033257547342502
920,-0.1135920848103311
921,-0.0816543859200804
922,-0.0782896116475333
923,-0.0460396039026792
924,0.0094320006438671
925,0.1169572728095581
926,0.1686610261030514
927,0.1351948566835414
928,0.1309349611040396
929,0.1484821607026037
930,0.1891136753902019
931,0.2162348921059531
932,0.2760631682602548
933,0.3112888383949822
934,0.4211116852286471
935,0.3474594024820601
936,0.3127673481702958
937,0.3152557586316267
938,0.3384864997608051
939,0.2848221382221229
940,0.3055020974203939
941,0.374693206333677
942,0.3691928891798751
943,0.305011826312448
944,0.269603581802781
945,0.2570106156596097
946,0.2927540811327493
947,0.3274186833563375
948,0.3408023018634686
949,0.3502651364377792
950,0.4343299206712478
951,0.4256675572913916
952,0.4533751571769348
953,0.5149527629588264
954,0.4096450749213082
955,0.3787946548157787
956,0.3878917513486237
957,0.4161629400152021
958,0.4764149670444282
959,0.5485216685090646
960,0.4965930370998187
961,0.4246806646085911
962,0.3272688290200184
963,0.3000796970439571
964,0.3225266865406284
965,0.3029236373042397
966,0.2572209345812117
967,0.2357453159796163
968,0.225862615309697
969,0.1866891890725053
970,0.2344007742838619
971,0.2062005581656335
972,0.18232466017155
973,0.1475318415813798
974,0.1225831602260827
975,0.0809640551208409
976,0.0465394344709937
977,-0.0114434574325801
978,-0.0127639382568546
979,0.0319504275078107
980,0.0535129373226443
981,0.1139724354123267
982,0.1179815719202699
983,0.1020514785496066
984,0.1181119536335059
985,0.127348078537583
986,0.2073144875549869
987,0.2529579813134568
988,0.1752687770208142
989,0.1510919632197234
990,0.117978504095879
991,0.066406094664025
992,0.0523731323714541
993,0.0453612533370285
994,0.1484485596742422
995,0.1467899811754452
996,0.0899095785677581
997,0.0176624271787963
998,-0.0129652036233191
999,0.0472859964498594
1000,0.0552372818463689
1001,-0.0180485086561895
1002,-0.0202527260267752
1003,-0.0259031762248618
1004,-0.0636574606645958
1005,-0.0616675123758367
1006,-0.0485837356265408
1007,-0.0302539270652551
1008,-0.0793205718427672
1009,-0.0813021686415895
1010,-0.0961618479901413
1011,-0.1527114923272531
1012,-0.1584873653395105
1013,-0.1513977112555831
1014,-0.0386390401748555
1015,-0.0165438472506668
1016,-0.1075504396847474
1017,-0.1116906489744191
1018,-0.0416951394679015
1019,0.0028358018987898
1020,0.0036345573341566
1021,-0.0274254474572279
1022,-0.0446354468750289
1023,-0.0761282614293401
1024,-0.1160393810459036
1025,-0.1554969842535498
1026,-0.1125791738746119
1027,-0.0551910253687384
1028,-0.1253636659373672
1029,-0.1678436879767701
1030,-0.1392464978306765
1031,-0.1426923351459054
1032,-0.1291073140289793
1033,-0.0816579913945341
1034,-0.0547435596952616
1035,-0.0562666997244497
1036,-0.022400294242376
1037,0.0530152617243459
1038,0.1083119942356257
1039,0.129729241043719
1040,0.1506785224302321
1041,0.201593793525598
1042,0.2227014978804129
1043,0.2916663655100274
1044,0.1989434724776409
1045,0.145512115883844
1046,0.1955662813406791
1047,0.1474336651486917
1048,0.1661698407154376
1049,0.2618250893322947
1050,0.2567612460514345
1051,0.2369895539982481
1052,0.2816069988231173
1053,0.3102351588853707
1054,0.308814803515967
1055,0.3253326767075754
1056,0.2232193926449183
1057,0.1850472424965115
1058,0.2008376813906605
1059,0.1836776423228061
1060,0.250407912033325
1061,0.3339505441633861
1062,0.3208139748633108
1063,0.301078455505273
1064,0.344935867033057
1065,0.408771163952185
1066,0.4975619008567348
1067,0.5670366999761092
1068,0.5617741182688005
1069,0.5821479348771218
1070,0.6008092278156388
1071,0.6258140136552732
1072,0.6219305465503737
1073,0.6676559853181627
1074,0.6771554808439978
1075,0.5461711969436104
1076,0.4573917060014054
1077,0.4792245477698058
1078,0.4151014944132762
1079,0.4013574300690264
1080,0.4005541510733194
1081,0.3721860117296635
1082,0.3309294356686552
1083,0.3592834590264405
1084,0.393199302779716
1085,0.4141131410821052
1086,0.3855384587588062
1087,0.4152815053353476
1088,0.4612981463957017
1089,0.4380915164530227
1090,0.4053705839933956
1091,0.4172019062504365
1092,0.3883369264964643
1093,0.3498079117648628
1094,0.2536351740722175
1095,0.2299985034122056
1096,0.1968795959089819
1097,0.2738941591759515
1098,0.2664032556587005
1099,0.3225444966957561
1100,0.2507048196428304
1101,0.1765314844528519
1102,0.180809090695968
1103,0.2317342944531765
1104,0.1662179785519658
1105,0.1355256612053643
1106,0.1444081165824013
1107,0.2078398506039151
1108,0.1784976155964366
1109,0.1904757870620236
1110,0.1772799307672133
1111,0.1941409343106186
1112,0.1677109730207176
1113,0.1175500764919284
1114,0.0816231128923798
1115,0.0770790957856355
1116,0.063380159586052
1117,0.0088766872544454
1118,0.0166584553889762
1119,0.0334688291767574
1120,0.1166460272645326
1121,0.0970853166361774
1122,0.0732339108308347
1123,0.024840589793383
1124,-0.024424027932474
1125,-0.0679685002156997
1126,-0.1023292684804348
1127,-0.1302176847117517
1128,-0.2062570292535651
1129,-0.2292399434115844
1130,-0.1968575112544414
1131,-0.236284915383256
1132,-0.2191960861066518
1133,-0.1652264646392419
1134,-0.1872295409382557
1135,-0.2180058993654812
1136,-0.2246205296364235
1137,-0.2919616485766741
1138,-0.3118247187213315
1139,-0.406838081224508
1140,-0.3817347429038033
1141,-0.3627135862803045
1142,-0.3204222710029537
1143,-0.2651218677456194
1144,-0.2747239425201087
1145,-0.2614710878637888
1146,-0.263612200489293
1147,-0.3390138083850142
1148,-0.3747702464130742
1149,-0.3778664367201226
1150,-0.4392460865441136
1151,-0.4465969054374736
1152,-0.4068306536337366
1153,-0.4085061974539659
1154,-0.4067177566379342
1155,-0.3535767214222601
1156,-0.3463657256170647
1157,-0.4176487935962384
1158,-0.4198486550002784
1159,-0.4706275996747782
1160,-0.4642013715693315
1161,-0.4845539350710881
1162,-0.5003187915610248
1163,-0.5024760507109806
1164,-0.5479354225700097
1165,-0.5929069095765926
1166,-0.6324536140342102
1167,-0.6172947246788115
1168,-0.6157789362196714
1169,-0.6925002109811497
1170,-0.6871908309987486
1171,-0.6530696533052054
1172,-0.6287892091604527
1173,-0.6552684101014971
1174,-0.7342027544772086
1175,-0.6699041987968163
1176,-0.6492518439304381
1177,-0.6244274346149665
1178,-0.60377575579592
1179,-0.5754330867067688
1180,-0.5626496050846681
1181,-0.6234995922145433
1182,-0.6044649640786247
1183,-0.6455203229474975
1184,-0.5991948559043234
1185,-0.6256987389589673
1186,-0.7560995965179842
1187,-0.8706536236725868
1188,-0.9122261217588276
1189,-1.0342583919533357
1190,-1.1088750482024474
1191,-1.0986867721379008
1192,-1.1905005972372296
1193,-1.1920190992496056
1194,-1.2316005402971857
1195,-1.2692040502971844
1196,-1.2597166580490922
1197,-1.2318406804148188
1198,-1.223636310563424
1199,-1.1503415945165003
1200,-1.1798576873550712
1201,-1.1528791148524142
1202,-1.0371681029696675
1203,-0.9464602985592224
1204,-0.954848672325472
1205,-1.0554048274479892
1206,-1.038285099546394
1207,-1.0196786467229932
1208,-0.979005423253896
1209,-0.97564406498485
1210,-1.0020947487213845
1211,-0.9855740718487408
1212,-0.9347617016328598
1213,-0.8987624937144513
1214,-0.8116171075510228
1215,-0.8166780773529766
1216,-0.8760263777346533
1217,-0.8982720559772122
1218,-0.9437515397462732
1219,-0.9450829860782406
1220,-0.9371626737556604
1221,-0.8577985923365247
1222,-0.8382635852883508
1223,-0.8443831781915544
1224,-0.8887505368443651
1225,-0.8157141348255418
1226,-0.814704096121192
1227,-0.7667307545319181
1228,-0.7864765793129798
1229,-0.8211239521022596
1230,-0.8175993805026145
1231,-0.7736374751596514
1232,-0.7313379207496875
1233,-0.7619630750029037
1234,-0.690816695012122
1235,-0.7187416438905789
1236,-0.7117611715432237
1237,-0.6957658005203609
1238,-0.7414765811887452
1239,-0.7192705600551899
